Date,Open,High,Low,Close,Adj Close,Volume
2018-12-28,160.789993,162.910004,160.300003,161.059998,135.719452,307400
2018-12-31,161.070007,162.100006,158.929993,159.860001,134.708252,487700
2019-01-02,157.000000,160.990005,156.520004,160.679993,135.399216,740000
2019-01-03,159.919998,162.580002,159.250000,161.410004,136.014359,440000
2019-01-04,161.869995,166.419998,160.789993,162.839996,137.219391,569500
2019-01-07,162.300003,166.800003,161.429993,164.809998,138.879440,403000
2019-01-08,164.830002,166.369995,163.759995,165.949997,139.840073,400600
2019-01-09,164.929993,167.839996,163.649994,164.720001,138.803589,446300
2019-01-10,164.500000,167.639999,163.669998,167.380005,141.045059,328500
2019-01-11,166.619995,169.679993,166.070007,169.229996,142.603973,488600
2019-01-14,169.429993,169.589996,168.240005,169.309998,142.671402,357500
2019-01-15,169.190002,170.589996,168.389999,169.440002,142.780975,304300
2019-01-16,169.630005,170.110001,168.380005,169.009995,142.418594,287500
2019-01-17,167.740005,169.050003,167.529999,168.910004,143.394897,242200
2019-01-18,168.600006,169.410004,167.860001,168.460007,143.012878,237000
2019-01-22,168.169998,169.380005,166.240005,167.220001,141.960190,263400
2019-01-23,167.910004,168.759995,166.389999,167.360001,142.079025,212300
2019-01-24,167.789993,169.880005,167.130005,168.770004,143.276077,354600
2019-01-25,169.630005,170.000000,166.789993,168.089996,142.698746,331600
2019-01-28,167.770004,170.250000,167.410004,169.860001,144.201401,422000
2019-01-29,169.800003,169.800003,166.929993,168.960007,143.437363,342800
2019-01-30,168.789993,169.550003,165.330002,165.960007,140.890503,361300
2019-01-31,165.899994,167.610001,164.050003,167.279999,142.011108,375200
2019-02-01,167.389999,167.619995,165.830002,167.050003,141.815887,301300
2019-02-04,167.850006,169.369995,167.330002,169.309998,143.734451,319000
2019-02-05,169.559998,170.660004,169.270004,170.169998,144.464554,312800
2019-02-06,170.660004,170.979996,169.720001,170.000000,144.320236,191500
2019-02-07,169.830002,170.550003,166.910004,167.990005,142.613876,299600
2019-02-08,167.440002,169.919998,167.440002,168.820007,143.318497,312800
2019-02-11,169.619995,170.289993,168.320007,169.179993,143.624084,267200
2019-02-12,169.610001,170.119995,168.669998,168.800003,143.301498,256400
2019-02-13,168.729996,169.119995,167.119995,169.070007,143.530731,173300
2019-02-14,168.770004,170.779999,167.479996,170.339996,144.608856,361000
2019-02-15,171.169998,172.350006,169.919998,170.630005,144.855103,550100
2019-02-19,171.389999,172.860001,170.639999,172.289993,146.264297,262000
2019-02-20,172.880005,172.889999,170.270004,170.589996,144.821091,258900
2019-02-21,170.399994,171.990005,169.000000,171.710007,145.771942,225200
2019-02-22,171.419998,171.419998,169.080002,170.570007,144.804138,420600
2019-02-25,170.830002,171.860001,169.240005,169.509995,143.904266,624300
2019-02-26,169.000000,169.009995,161.000000,164.039993,139.260574,1322300
2019-02-27,163.440002,165.250000,161.500000,162.199997,137.698486,600700
2019-02-28,162.050003,162.580002,161.250000,161.990005,137.520187,441300
2019-03-01,163.139999,163.419998,160.720001,161.500000,137.104233,471600
2019-03-04,161.520004,161.679993,159.119995,159.649994,135.533691,516700
2019-03-05,159.970001,159.970001,158.000000,158.009995,134.141388,317200
2019-03-06,158.449997,158.979996,155.440002,155.720001,132.197342,340300
2019-03-07,155.330002,158.029999,155.250000,157.869995,134.022552,563800
2019-03-08,157.350006,158.779999,156.070007,157.960007,134.098969,583200
2019-03-11,158.080002,158.479996,155.759995,157.470001,133.682983,416700
2019-03-12,157.089996,157.240005,153.789993,154.649994,131.288971,412100
2019-03-13,155.070007,156.089996,154.690002,155.009995,131.594559,278300
2019-03-14,155.059998,156.699997,154.889999,156.039993,132.468994,254500
2019-03-15,156.160004,157.500000,154.570007,155.529999,132.036011,667000
2019-03-18,155.089996,156.809998,155.020004,156.490005,132.851013,283900
2019-03-19,156.770004,156.770004,155.339996,156.589996,132.935944,226100
2019-03-20,156.220001,156.589996,152.830002,153.429993,130.253265,289800
2019-03-21,153.110001,158.229996,153.100006,157.460007,133.674500,469500
2019-03-22,157.389999,160.660004,157.020004,159.800003,135.661041,555700
2019-03-25,160.139999,161.669998,159.610001,161.110001,136.773148,378700
2019-03-26,161.100006,161.970001,159.220001,160.229996,136.026077,285700
2019-03-27,160.600006,162.070007,160.029999,161.279999,136.917480,300700
2019-03-28,161.639999,162.330002,161.160004,161.910004,137.452286,166700
